Title,Organization,Course_duration,Course_clases,Course_level,Course_actual_price,Course_original_price
"Dibujo e ilustración digital en Clip Studio Paint
Una guía completa sobre el proceso a seguir durante la creación y trazo de una ilustración digital",Edgar Wolv,42 minutos en total,7 ,Principiante,"14,99 €","19,99 €"
"Curso 2021 Blender 2.93/3.0 desde Bronce a Diamante.
Todo lo que necesitas para usar de manera avanzada Blender, modelado, texturizado y técnicas profesionales.",Christian Olmedo Regalado Sarmiento,"28,5 horas en total",126 ,Todos los niveles,"14,99 €","19,99 €"
"Decluttering. Organización de Espacios y Ambientes Interior
Conviértete en un Experto en el Diseño de Interiores Ordenados, Organizados, Limpios y en Armonía",Juan David Barona,36 minutos en total,7 ,Todos los niveles,"14,99 €","19,99 €"
"Model Sheet: diseño de personajes
Aprende a representar tu personaje de forma profesional a través de un Model sheet para su posterior modelado en 3D.",Manuel García Pallarés,5 horas en total,28 ,Experto,"14,99 €","39,99 €"
"After Effects - Anima explainer vídeos con motion graphics
Aprende a dominar After Effects a través de la animación de un video promocional utilizando técnicas de motion graphics",Paulo Caroli,"7,5 horas en total",32 ,Principiante,"14,99 €","39,99 €"
"Curso de Revit Structure 2021
¿Te gustaría ser más productivo y desarrollar proyectos de estructuras con las herramientas de modelado de Revit?",Hector Ulises Gonzalez Ornelas,8 horas en total,69 ,Todos los niveles,"14,99 €","19,99 €"
"Introducción al 3D y Fotorealismo
con SKETCHUP Y LUMION 11","Julio Ce, Casta Tutors",1 hora en total,12 ,Principiante,"24,99 €",
"Autodesk Inventor Intermedio
Autodesk Inventor Intermedio",Valeria Digital,"4,5 horas en total",22 ,Todos los niveles,"14,99 €","94,99 €"
"Experto en Diseño y Ejecución de Bodegas
Conviértete en un Experto en el Diseño de Espacios destinados al Almacenamiento y Conservación de distintos Bienes",Karina Mejia,3 horas en total,17 ,Intermedio,"14,99 €","49,99 €"
"Experto Diseño de Viviendas Prefabricadas e Industrializadas
Conviértete en un Experto en el Diseño de Edificaciones y Construcciones Completas creadas en Fabricas",Clemente Tinajero Diaz,"2,5 horas en total",17 ,Todos los niveles,"14,99 €","19,99 €"
"Experto en Diseño de Viviendas Energéticamente Pasivas
Conviértete en un Experto en el Diseño de Edificaciones y Construcciones Passivhaus. Crea un Mundo Más Sostenible.",Juan David Barona,4 horas en total,36 ,Principiante,"14,99 €","19,99 €"
"Experto en Diseño y Construcción de Proyectos en Madera
Conoce las claves del diseño, ejecución y construcción en madera. Conviértete en un Profesional",Ruth Cepero,"2,5 horas en total",20 ,Principiante,"14,99 €","19,99 €"
"Experto en Diseño de Espacios y Ambientes para Mascotas
Conviértete en un Experto en el Diseño de Hogares y Espacios destinados a todo tipo de Mascotas: perros, gatos, pájaros",Marlon Ceballos,"6,5 horas en total",22 ,Principiante,"14,99 €","24,99 €"
"Curso CSWA Solidworks
Certificado CSWA","Miguel Angel Soto, SDQ Training Center","5,5 horas en total",23 ,Intermedio,"14,99 €","69,99 €"
