Title,Organization,Price,Info
"Google Sheets - Hojas de cálculo - principiantes
Es mejor que Excel y además gratis. Los mejores tips, sin relleno innecesario, directo al grano.",Nicolas Rebozov,"Precio actual
14,99 €
Precio original
29,99 €",16 horas en total72 clasesTodos los niveles
"Excel de cero a experto
Todas las herramientas usadas por un experto en su día a día",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
34,99 €","6,5 horas en total23 clasesPrincipiante"
"Curso Taller De Excel Desde Cero Hasta Avanzado
Curso Taller De Excel",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
94,99 €","1,5 horas en total6 clasesTodos los niveles"
"Aprende a utilizar Oracle Primavera P6 ¡de forma ACELERADA!
Gestiona, planifica y lidera tus proyectos con Oracle Primavera P6 ¡La forma más rápida de aprender que existe!",Etraining S.A DE C.V,"Precio actual
14,99 €
Precio original
49,99 €",3 horas en total35 clasesTodos los niveles
"Automatización de datos en Excel con Power Query
Extrae, modifica, transforma y analiza datos en Excel con Tablas Dinámicas utilizando Power Query y Power Pivot",Ricardo Naya,"Precio actual
14,99 €
Precio original
94,99 €",1 hora en total33 clasesPrincipiante
"Inteligencia Emocional para la vida y el trabajo
Aprende a entender y gestionar efectivamente las emociones para ser exitoso en tus vínculos personales y profesionales",Ricardo Naya,"Precio actual
14,99 €
Precio original
89,99 €","2,5 horas en total26 clasesTodos los niveles"
"Sharepoint Designer 2013 en Español | WorkFlows
Aprende a usar la herramienta mas popular de Administracion y flujos nativos de SharePoint",Juan Carlos Alemán Morales,"Precio actual
14,99 €
Precio original
44,99 €",2 horas en total18 clasesIntermedio
"Excel, la Guía Rápida. Lo que todo novato debe saber.
Herramienta de productividad vital para la nueva década, toma la decisión de fortalecer tus competencias administrativas",Jairo Galeas,"Precio actual
39,99 €
Precio original
49,99 €",3 horas en total30 clasesIntermedio
"Domina Microsoft Word 2019: ""desde cero""
Domina la herramienta de procesamiento de textos más popular, Microsoft Word 2013, Word 2016, Word 2019 y office 365",Numpi Cursos,"Precio actual
14,99 €
Precio original
94,99 €",7 horas en total44 clasesTodos los niveles
"Crea Dashboards con Google Data Studio y Google Analytics
Crea fantásticos informes de Google Data Studio utilizando Google Analytics como fuente de datos.","Eduardo Aponte R., Finnse Academia","Precio actual
14,99 €
Precio original
49,99 €",12 horas en total72 clasesPrincipiante
"Power BI, Inicia en el mundo de la Inteligencia de Negocios
Inteligencia de negocios y Power BI. Conectar fuentes, Transformar y Preparar datos, Modelar y Visualizar.",Carlos Ramos,"Precio actual
14,99 €
Precio original
19,99 €","8,5 horas en total49 clasesTodos los niveles"
"Domina Google Sheets Fácil y Rápido
Aprende a dominar Google Sheets fácil y rápido",Manuel Adelmo Oropeza,"Precio actual
14,99 €
Precio original
19,99 €","4,5 horas en total19 clasesIntermedio"
"Microsoft Excel - Curso nivel intermedio (2/2)
Aprenda a usar Excel - paso a paso",Grupo Inti Ingenieria,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total30 clasesPrincipiante
"Curso básico SAP completo desde cero para 100% principiantes
Inicia a enriquecer tu conocimiento sobre una de las herramientas más utilizadas a nivel mundial","Tawoc Educación, Gastón Galarza, Alvaro Chirou • 1.300.000+ Enrollments Worldwide","Precio actual
79,99 €
Precio original
94,99 €","13,5 horas en total153 clasesTodos los niveles"
"Universidad Excel - Básico, Intermedio y Avanzado!
Master en Excel más completo. Incluye Funciones, Tablas Dinámicas, Gráficos, Power Query , Macros y más a profundidad!",Sebastian Tunnell,"Precio actual
79,99 €
Precio original
94,99 €",6 horas en total22 clasesTodos los niveles
"Gestión Proyectos con Microsoft Project
Según los estándares sugeridos en el PMBOK",AulaGEO Academy,"Precio actual
79,99 €
Precio original
94,99 €","15,5 horas en total51 clasesTodos los niveles"
"Curso práctico de AutoCAD Civil 3D 2020 (de 0 a profesional)
Aprende desde cero a utilizar esta poderosa herramienta de diseño de infraestructuras.",Wilmer Cordoba,"Precio actual
15,99 €
Precio original
19,99 €",5 horas en total36 clasesTodos los niveles
"Presentaciones Multimedia de Alto Impacto con PowerPoint
Convierte tus presentaciones en momentos inolvidables",Mg. Luis Arturo Vargas M.,"Precio actual
14,99 €
Precio original
19,99 €",3 horas en total18 clasesPrincipiante
"Introducción a Data studio con Google Sheets y MySQL (BETA)
Crear dashboard (tableros de control) en datastudio desde cero. (El curso actualmente esta en proceso de actualización)",Edvin Nuñez,"Precio actual
19,99 €",3 horas en total39 clasesExperto
"Master en Power BI DAX
Aprende todo sobre el lenguaje DAX y obtén las habilidades necesarias para tener éxito en el desarrollo de sus modelos",Guillermo Saez Yandiola (TailorSheet),"Precio actual
109,99 €",7 horas en total37 clasesPrincipiante
"Excel VBA - Macros desde 0
Aprenderemos todo sobre Macros, VBA, programaremos en Excel, Ejemplos reales y prácticos",Cesar A. Siso L.,"Precio actual
39,99 €
Precio original
49,99 €",31 minutos en total7 clasesPrincipiante
"Introducción a Azure DevOps 2023 - Nivel Principiante
Guía introductoria y básica para empezar a utilizar Microsoft Azure DevOps. ¡Desde cero y para nivel principiante!","Federico Garay, Escuela Directa","Precio actual
15,99 €
Precio original
19,99 €",2 horas en total14 clasesPrincipiante
"EXCEL COMPLETO - PARA PRINCIPIANTES
Excel para negocios y empresas en crecimiento",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
34,99 €",2 horas en total36 clasesIntermedio
"Trucos y Atajos de Excel - [2023]
Tu flujo de trabajo volará con TODOS los Atajos y Trucos para ser un NINJA de Microsoft Excel. Incluye Manual en PDF",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
94,99 €","8,5 horas en total105 clasesTodos los niveles"
"Domina las Herramientas de Google para Trabajar en Equipo
Eleva tu productividad al máximo trabajando en equipo con las Herramientas de Google y de manera práctica",Etraining S.A DE C.V,"Precio actual
14,99 €
Precio original
49,99 €",12 horas en total68 clasesTodos los niveles
"Excel para Gestión de Información de Recursos Humanos
Mejorando el manejo de la información de RRHH",Ricardo Naya,"Precio actual
14,99 €
Precio original
94,99 €","28,5 horas en total340 clasesTodos los niveles"
"Curso SAP + Introducción SAP MM + ABAP + Exámenes y pruebas
Curso completo de SAP + Introducción SAP MM + ABAP + Certificaciones Exámenes test pruebas",Ricardo Naya,"Precio actual
14,99 €
Precio original
89,99 €","2,5 horas en total25 clasesTodos los niveles"
"CURSO DE ZOOM COMPLETO
Aprende como realizar videoconferencias, dictar clases, y compartir de forma rápida y sencilla.",Winder Ezequiel Castro,"Precio actual
14,99 €
Precio original
24,99 €",1 hora en total26 clasesTodos los niveles
"Reuniones de Trabajo Productivas en Oficina y Teletrabajo
Del tiempo perdido, al equipo de trabajo de alto desempeño",David Asurmendi,"Precio actual
14,99 €
Precio original
94,99 €","8,5 horas en total36 clasesTodos los niveles"
"Redacción de Contenido - Trabaja desde Casa como Redactor
Teletrabaja Redacción de Contenido por Cuenta Propia desde cualquier lugar como Creador de contenido.",Carlos Abelenda,"Precio actual
14,99 €
Precio original
19,99 €","10,5 horas en total37 clasesTodos los niveles"
"Curso Excel - Dashboard - Power Query - Power Pivot -DAX
Curso de Excel para diseño de reportes, dashboards y scorecard de de alto nivel con análisis de datos.",Educapolis LMS,"Precio actual
14,99 €
Precio original
19,99 €","2,5 horas en total15 clasesIntermedio"
"Presentaciones de Alto Impacto en PowerPoint
Para una comunicación eficaz y profesional.",Mentes Brillantes,"Precio actual
14,99 €
Precio original
94,99 €","7,5 horas en total45 clasesPrincipiante"
"Curso básico de gestión documental y organización de archivo
Aprender a gestionar documentos de manera efectiva es una necesidad de toda empresa y persona.",Liliana Romero Llano,"Precio actual
14,99 €
Precio original
94,99 €",3 horas en total42 clasesTodos los niveles
"Infopath 2013 en Sharepoint
Aprende a realizar Formularios en listas de Sharepoint con Infopath en Español",José María Aguilar Bravo,"Precio actual
14,99 €
Precio original
19,99 €","6,5 horas en total45 clasesTodos los niveles"
"Herramientas para Trabajo Remoto Home Office Trabaja en Casa
Aprende las herramientas y tecnologías más habituales para el teletrabajo. Trabaja desde casa de forma remota.",Reinaldo Cruz F.,"Precio actual
14,99 €
Precio original
19,99 €",1 hora en total9 clasesPrincipiante
"Aprende a usar Word en solo 6 capítulos, más uno gratis
Videos cortos y directos para un aprendizaje efectivo",Cesar Herreros,"Precio actual
14,99 €
Precio original
24,99 €",12 horas en total74 clasesTodos los niveles
"Aprende todo sobre Looker Studio 2023 (Data Studio)
En este curso vas a aprender todo lo que se sobre Looker Studio, antes Data Studio.",Eduardo Mesa,"Precio actual
14,99 €
Precio original
24,99 €","7,5 horas en total96 clasesTodos los niveles"
"Curso de Excel Online Completo: De Básico a Profesional
Aprende TODO para Dominar Microsoft Excel desde Cero a Nivel Avanzado: Fórmulas, Tablas Dinámicas, Macros, VBA",Alejandro Cuéllar Gaxiola,"Precio actual
14,99 €
Precio original
44,99 €","3,5 horas en total18 clasesIntermedio"
"Curso Avanzado de Google Sheets + Apps Script
Crea tu Propio Sistema con Apps Script y GS",Eduardo Mesa,"Precio actual
14,99 €
Precio original
49,99 €","10,5 horas en total74 clasesTodos los niveles"
"Curso Integral Power BI (Power Query, DAX, Dashboards, etc.)
Aprende a desarrollar procesos ETL, DAX, modelado, visualización y análisis de datos, diseño de dashboards, entre otros",Danny Maaz,"Precio actual
14,99 €
Precio original
59,99 €",17 horas en total69 clasesIntermedio
"Google Sheets Intermedio: Domina la alternativa a Excel
Conoce y domina las hojas de cálculo de Google Sheets, con conocimientos previos básicos o avanzados de Microsoft Excel",Juan Carlos Guerrero Pérez,"Precio actual
14,99 €
Precio original
24,99 €",2 horas en total20 clasesPrincipiante
"Cómo crear reportes profesionales usando SAP Query
Aprenda a crear SAP Queries como todo un profesional, sin conocimientos de lenguaje Abap.","Cultura 52, Oriana Oviedo Ojeda, Jack Raifer Baruch","Precio actual
14,99 €
Precio original
94,99 €","3,5 horas en total25 clasesIntermedio"
"Excel Express
un café con Microsoft Excel.",GCap Consulting,"Precio actual
14,99 €
Precio original
94,99 €","1,5 horas en total34 clasesTodos los niveles"
"Microsoft Planner | Mejora la productividad en equipo
Planner de Microsoft 365 es una herramienta de organización de tareas",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
34,99 €","15,5 horas en total183 clasesTodos los niveles"
"Power BI Desktop: Aprende ETL, Dax y Análisis de Datos
Aprende todo lo que necesitas saber para convertirte en un experto en Inteligencia de Negocios con Power BI (Act. 2020).",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
94,99 €","1,5 horas en total31 clasesPrincipiante"
"Cómo introducir Kanban en tu equipo
Prácticas generales de Kanban",Etraining S.A DE C.V,"Precio actual
14,99 €
Precio original
49,99 €",7 horas en total66 clasesTodos los niveles
"Domina Microsoft Word 2019: De cero a experto
Domina el procesador de textos más conocido del mundo: Microsoft Word. Veremos Word 2019 en Microsoft Office 365",Ricardo Naya,"Precio actual
14,99 €
Precio original
94,99 €",5 horas en total99 clasesTodos los niveles
"De 0 a Experto en Pipedrive
Aprendiendo a utilizar Pipedrive como un profesional",Ricardo Naya,"Precio actual
14,99 €
Precio original
89,99 €",4 horas en total23 clasesPrincipiante
"Microsoft Excel - Curso nivel básico (1/2)
Aprende a crear una base de datos en Excel, aprendiendo los conceptos paso a paso","Sebastian Tunnell, Layla Scheli","Precio actual
14,99 €
Precio original
94,99 €",6 horas en total54 clasesTodos los niveles
"PROGRAMAR EN AUTOCAD CON ""AUTOLISP"" - RECURSOS DESCARGABLES
Mejora tu productividad, ahorra tiempo","Raúl Montesinos, Numpi Cursos","Precio actual
14,99 €
Precio original
19,99 €","2,5 horas en total38 clasesIntermedio"
"Aprende Google Sheets (porque es mejor que Excel)
Todo lo que necesitas saber sobre esta increíble herramienta de trabajo",Jorge Leonardo Jesús Perroud,"Precio actual
14,99 €
Precio original
59,99 €","3,5 horas en total37 clasesTodos los niveles"
"Curso de Google Meet 2023, ¡Desde Cero Hasta Experto!
Aprende a cómo realizar videoconferencias, dictar clases, hacer chats e impartir webinars de forma fácil y simple.",Liliana Romero Llano,"Precio actual
14,99 €
Precio original
34,99 €","2,5 horas en total19 clasesPrincipiante"
"Microsoft Teams - Simplifique la colaboración
Microsoft Teams es una plataforma intuitiva que simplifica la colaboración dentro de las empresas.",Enrique Cena,"Precio actual
17,99 €
Precio original
109,99 €","3,5 horas en total55 clasesTodos los niveles"
"Tablas Dinámicas en Excel - Dashboards y Análisis de Datos
Domina las Pivot Tables y crea sofisticados Tableros ¡Sin fórmulas y con la herramienta más poderosa de Microsoft Excel!",Mundo Online Capacitación,"Precio actual
14,99 €
Precio original
19,99 €",2 horas en total23 clasesTodos los niveles
"Curso Excel Básico para principiantes
Curso Excel básico para principiantes. Aprende todo lo esencial de Excel sin rodeos, directo a lo que de verdad importa.",Federico Macías Vidal,"Precio actual
14,99 €
Precio original
19,99 €","2,5 horas en total21 clasesIntermedio"
"MAXIMIZA TU PRODUCTIVIDAD CON MI MÉTODO MONKEY AWAY
El Método infalible para incrementar la productividad y dejar de procrastinar",Vanina Berón,"Precio actual
14,99 €
Precio original
44,99 €",3 horas en total37 clasesTodos los niveles
"Tablas Dinámicas: Análisis de datos con Microsoft Excel
Aprende Tablas Dinámicas y transforma bases de datos en Dashboards impresionantes",Jose Javier Rivero,"Precio actual
14,99 €
Precio original
19,99 €",16 horas en total80 clasesTodos los niveles
"PLANIFICACION Y CONTROL DE PROYECTOS CON MS PROJECT Y EXCEL
Maneja las herramientas informáticas más utilizadas actualmente en la gestión de todo tipo de proyectos con enfoque PMI",David Julinho Caparachin Ricapa,"Precio actual
14,99 €
Precio original
44,99 €",4 horas en total13 clasesTodos los niveles
"Productividad de FÓRMULA 1 para equipos físicos y virtuales
5 claves críticas de gestión y productividad de equipos. Libera un 30% de tu tiempo para que tu empresa crezca de verdad",Cesar Herreros,"Precio actual
14,99 €
Precio original
19,99 €",7 horas en total95 clasesPrincipiante
"Microsoft Access TOTAL - El Entrenamiento Definitivo [2023]
Gestiona Bases de Datos con Microsoft Access como un campeón, ya sea usando solo Access o junto con Excel",Francisco Boira,"Precio actual
14,99 €
Precio original
19,99 €","3,5 horas en total63 clasesIntermedio"
"Aprende Excel básico e intermedio
Es un curso hecho a la medida, con todo lo que necesitas.",Jahaziel Guzmán Jiménez,"Precio actual
14,99 €
Precio original
54,99 €",1 hora en total24 clasesTodos los niveles
"Microsoft Excel: Análisis de datos con tablas dinámicas
La herramienta más poderosa de Excel.","Álvaro García, Lucía Fernández, Formación Certificada, Cursos Online Arquitectura","Precio actual
14,99 €
Precio original
19,99 €",4 horas en total44 clasesTodos los niveles
"Curso de Zoom 2023, ¡Desde Cero Hasta Experto!
Aprende a cómo realizar videoconferencias, dictar clases, hacer chats e impartir webinars de forma fácil y simple.",Stefano Grimaldi Matos,"Precio actual
14,99 €
Precio original
44,99 €","6,5 horas en total59 clasesTodos los niveles"
"POWER BI (A-Z): Crea Impactantes DASHBOARDS Interactivos
Aprende POWER BI Paso a Paso y de manera Practica. Transforma Datos en Reportes y Análisis Profesionales.",Daniel Lledó Martínez,"Precio actual
14,99 €
Precio original
94,99 €","1,5 horas en total30 clasesTodos los niveles"
"Uso Profesional de tus archivos en la Nube con Google Drive
Ya nunca más pierdas información importante!, gestiona de forma profesional todos tus archivos almacenados en la nube.",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
34,99 €","1,5 horas en total9 clasesPrincipiante"
"Zoom: Curso Rápido de Zoom | Video conferencias con Zoom
Videoconferencias y conferencias en Zoom - Tips, trucos y más de Zoom- Zoom para trabajar a distancia o desde casa",Alfonso Rinsche,"Precio actual
14,99 €
Precio original
94,99 €",4 horas en total60 clasesTodos los niveles
