Title,Organization,Course_duration,Course_clases,Course_level,Course_actual_price,Course_original_price
"Infopath 2013 en Sharepoint
Aprende a realizar Formularios en listas de Sharepoint con Infopath en Español",José María Aguilar Bravo,"6,5 horas en total",45 ,Todos los niveles,"14,99 €","19,99 €"
"Herramientas para Trabajo Remoto Home Office Trabaja en Casa
Aprende las herramientas y tecnologías más habituales para el teletrabajo. Trabaja desde casa de forma remota.",Reinaldo Cruz F.,1 hora en total,9 ,Principiante,"14,99 €","19,99 €"
"Aprende a usar Word en solo 6 capítulos, más uno gratis
Videos cortos y directos para un aprendizaje efectivo",Cesar Herreros,12 horas en total,74 ,Todos los niveles,"14,99 €","24,99 €"
"Aprende todo sobre Looker Studio 2023 (Data Studio)
En este curso vas a aprender todo lo que se sobre Looker Studio, antes Data Studio.",Eduardo Mesa,"7,5 horas en total",96 ,Todos los niveles,"14,99 €","24,99 €"
"Curso de Excel Online Completo: De Básico a Profesional
Aprende TODO para Dominar Microsoft Excel desde Cero a Nivel Avanzado: Fórmulas, Tablas Dinámicas, Macros, VBA",Alejandro Cuéllar Gaxiola,"3,5 horas en total",18 ,Intermedio,"14,99 €","44,99 €"
"Curso Avanzado de Google Sheets + Apps Script
Crea tu Propio Sistema con Apps Script y GS",Eduardo Mesa,"10,5 horas en total",74 ,Todos los niveles,"14,99 €","49,99 €"
"Curso Integral Power BI (Power Query, DAX, Dashboards, etc.)
Aprende a desarrollar procesos ETL, DAX, modelado, visualización y análisis de datos, diseño de dashboards, entre otros",Danny Maaz,17 horas en total,69 ,Intermedio,"14,99 €","59,99 €"
"Google Sheets Intermedio: Domina la alternativa a Excel
Conoce y domina las hojas de cálculo de Google Sheets, con conocimientos previos básicos o avanzados de Microsoft Excel",Juan Carlos Guerrero Pérez,2 horas en total,20 ,Principiante,"14,99 €","24,99 €"
"Cómo crear reportes profesionales usando SAP Query
Aprenda a crear SAP Queries como todo un profesional, sin conocimientos de lenguaje Abap.","Cultura 52, Oriana Oviedo Ojeda, Jack Raifer Baruch","3,5 horas en total",25 ,Intermedio,"14,99 €","94,99 €"
"Excel Express
un café con Microsoft Excel.",GCap Consulting,"1,5 horas en total",34 ,Todos los niveles,"14,99 €","94,99 €"
"Microsoft Planner | Mejora la productividad en equipo
Planner de Microsoft 365 es una herramienta de organización de tareas",Alfonso Rinsche,"15,5 horas en total",183 ,Todos los niveles,"14,99 €","34,99 €"
"Power BI Desktop: Aprende ETL, Dax y Análisis de Datos
Aprende todo lo que necesitas saber para convertirte en un experto en Inteligencia de Negocios con Power BI (Act. 2020).",Alfonso Rinsche,"1,5 horas en total",31 ,Principiante,"14,99 €","94,99 €"
"Cómo introducir Kanban en tu equipo
Prácticas generales de Kanban",Etraining S.A DE C.V,7 horas en total,66 ,Todos los niveles,"14,99 €","49,99 €"
"Domina Microsoft Word 2019: De cero a experto
Domina el procesador de textos más conocido del mundo: Microsoft Word. Veremos Word 2019 en Microsoft Office 365",Ricardo Naya,5 horas en total,99 ,Todos los niveles,"14,99 €","94,99 €"
"De 0 a Experto en Pipedrive
Aprendiendo a utilizar Pipedrive como un profesional",Ricardo Naya,4 horas en total,23 ,Principiante,"14,99 €","89,99 €"
"Microsoft Excel - Curso nivel básico (1/2)
Aprende a crear una base de datos en Excel, aprendiendo los conceptos paso a paso","Sebastian Tunnell, Layla Scheli",6 horas en total,54 ,Todos los niveles,"14,99 €","94,99 €"
"PROGRAMAR EN AUTOCAD CON ""AUTOLISP"" - RECURSOS DESCARGABLES
Mejora tu productividad, ahorra tiempo","Raúl Montesinos, Numpi Cursos","2,5 horas en total",38 ,Intermedio,"14,99 €","19,99 €"
"Aprende Google Sheets (porque es mejor que Excel)
Todo lo que necesitas saber sobre esta increíble herramienta de trabajo",Jorge Leonardo Jesús Perroud,"3,5 horas en total",37 ,Todos los niveles,"14,99 €","59,99 €"
"Curso de Google Meet 2023, ¡Desde Cero Hasta Experto!
Aprende a cómo realizar videoconferencias, dictar clases, hacer chats e impartir webinars de forma fácil y simple.",Liliana Romero Llano,"2,5 horas en total",19 ,Principiante,"14,99 €","34,99 €"
"Microsoft Teams - Simplifique la colaboración
Microsoft Teams es una plataforma intuitiva que simplifica la colaboración dentro de las empresas.",Enrique Cena,"3,5 horas en total",55 ,Todos los niveles,"17,99 €","109,99 €"
"Tablas Dinámicas en Excel - Dashboards y Análisis de Datos
Domina las Pivot Tables y crea sofisticados Tableros ¡Sin fórmulas y con la herramienta más poderosa de Microsoft Excel!",Mundo Online Capacitación,2 horas en total,23 ,Todos los niveles,"14,99 €","19,99 €"
"Curso Excel Básico para principiantes
Curso Excel básico para principiantes. Aprende todo lo esencial de Excel sin rodeos, directo a lo que de verdad importa.",Federico Macías Vidal,"2,5 horas en total",21 ,Intermedio,"14,99 €","19,99 €"
"MAXIMIZA TU PRODUCTIVIDAD CON MI MÉTODO MONKEY AWAY
El Método infalible para incrementar la productividad y dejar de procrastinar",Vanina Berón,3 horas en total,37 ,Todos los niveles,"14,99 €","44,99 €"
"Tablas Dinámicas: Análisis de datos con Microsoft Excel
Aprende Tablas Dinámicas y transforma bases de datos en Dashboards impresionantes",Jose Javier Rivero,16 horas en total,80 ,Todos los niveles,"14,99 €","19,99 €"
"PLANIFICACION Y CONTROL DE PROYECTOS CON MS PROJECT Y EXCEL
Maneja las herramientas informáticas más utilizadas actualmente en la gestión de todo tipo de proyectos con enfoque PMI",David Julinho Caparachin Ricapa,4 horas en total,13 ,Todos los niveles,"14,99 €","44,99 €"
"Productividad de FÓRMULA 1 para equipos físicos y virtuales
5 claves críticas de gestión y productividad de equipos. Libera un 30% de tu tiempo para que tu empresa crezca de verdad",Cesar Herreros,7 horas en total,95 ,Principiante,"14,99 €","19,99 €"
"Microsoft Access TOTAL - El Entrenamiento Definitivo [2023]
Gestiona Bases de Datos con Microsoft Access como un campeón, ya sea usando solo Access o junto con Excel",Francisco Boira,"3,5 horas en total",63 ,Intermedio,"14,99 €","19,99 €"
"Aprende Excel básico e intermedio
Es un curso hecho a la medida, con todo lo que necesitas.",Jahaziel Guzmán Jiménez,1 hora en total,24 ,Todos los niveles,"14,99 €","54,99 €"
"Microsoft Excel: Análisis de datos con tablas dinámicas
La herramienta más poderosa de Excel.","Álvaro García, Lucía Fernández, Formación Certificada, Cursos Online Arquitectura",4 horas en total,44 ,Todos los niveles,"14,99 €","19,99 €"
"Curso de Zoom 2023, ¡Desde Cero Hasta Experto!
Aprende a cómo realizar videoconferencias, dictar clases, hacer chats e impartir webinars de forma fácil y simple.",Stefano Grimaldi Matos,"6,5 horas en total",59 ,Todos los niveles,"14,99 €","44,99 €"
"POWER BI (A-Z): Crea Impactantes DASHBOARDS Interactivos
Aprende POWER BI Paso a Paso y de manera Practica. Transforma Datos en Reportes y Análisis Profesionales.",Daniel Lledó Martínez,"1,5 horas en total",30 ,Todos los niveles,"14,99 €","94,99 €"
"Uso Profesional de tus archivos en la Nube con Google Drive
Ya nunca más pierdas información importante!, gestiona de forma profesional todos tus archivos almacenados en la nube.",Alfonso Rinsche,"1,5 horas en total",9 ,Principiante,"14,99 €","34,99 €"
"Zoom: Curso Rápido de Zoom | Video conferencias con Zoom
Videoconferencias y conferencias en Zoom - Tips, trucos y más de Zoom- Zoom para trabajar a distancia o desde casa",Alfonso Rinsche,4 horas en total,60 ,Todos los niveles,"14,99 €","94,99 €"
