Title,Organization,Course_duration,Course_clases,Course_level,Course_actual_price,Course_original_price
"IPA-Automatización de Procesos Inteligente con Python [2023]
Descubre el potencial de Intelligent Process Automation y automatiza tus tareas aburridas con IA y Machine Learning",Daniel Ernesto Bojorge Sequeira,"12,5 horas en total",137,Todos los niveles,"15,99 €","19,99 €"
"Jetpack Compose: Curso definitivo desde 0 [2023]
Aprende Jetpack Compose con MVVM, inyección de dependencias, testing, ejemplos reales y MUCHO MAS",Francisco Javier Arce Anguiano,4 horas en total,47,Todos los niveles,"24,99 €","29,99 €"
"Micro-Frontend: Arquitectura de Aplicaciones Web Escalables
Crea Aplicaciones Increíblemente Escalables con la Arquitectura de Micro-Frontend y con React",Apasoft Training,12 horas en total,122,Todos los niveles,"15,99 €","19,99 €"
"Máster en MySQL y MariaDB Moderno
Aprende MySQL/MariaDB Desde Cero: Operadores, Funciones, Relaciones, Join, Transacciones,Procedimientos,Eventos, Trigger","KNOWMENT Formación, consultoría y coaching",12 horas en total,103,Intermedio,"15,99 €","19,99 €"
"Crea increíbles sitios web, en: PHP, MySQL, AJAX, + POO MVC!
Desarrolla desde cero increíbles sitios web, del mundo real con PHP 8+, MySQL, AJAX, + POO MVC + WordPress!",Francisco Javier Arce Anguiano,24 horas en total,178,Todos los niveles,"15,99 €","19,99 €"
"Aplicación web con CakePHP
Crea una aplicación web sencilla y de forma rápida con CakePHP (Curso express para crear aplicaciones web con CakePHP)",Pixel Pro Web,35 horas en total,190,Todos los niveles,"19,99 €","24,99 €"
"Introducción a Python para análisis de datos
Aprendiendo Numpy, Pandas, Matplotlib y Seaborn",Juan Pablo Guamán Rodríguez,1 hora en total,13,Todos los niveles,"16,99 €","109,99 €"
"Python para principiantes
¿Quieres aprender Python? Aprende a programar con nuestros tutoriales en video con ejemplos sencillos y prácticos para c",César Cancino Zapata,"4,5 horas en total",46,Principiante,"14,99 €","19,99 €"
"Master Java:Aprende a programar como un PRO en un solo curso
El método ADS que debes seguir para ahorrar tiempo, aprender a programar y trabajar en tu carrera profesional",Julian Mesa,"3,5 horas en total",58,Principiante,"14,99 €","29,99 €"
"Data science y machine learning en Python: modelos lineales
Domina los algoritmos más populares de la ciencia de datos y machine learning en Python (regresión lineal, logística...)",Oscar Uh,"27,5 horas en total",216,Todos los niveles,"14,99 €","34,99 €"
"Desarrolla Juegos en Diferentes Lenguajes con Mucha Practica
Practica con Proyectos reales de Video Juegos con Python, HTML, CSS y JS. Aprende con Pura Practica para tu Portafolio.",Alan Rodriguez Lukifah,"12,5 horas en total",133,Todos los niveles,"14,99 €","49,99 €"
"Máster Oracle Cursos de DBA OCA, OCP + Linux + SQL + Examen
3 Cursos+ Examen Oficial Administración/administrador de base de datos Oracle OCA OCP+ Linux Ubuntu, Debian, CentOS+ SQL",Alberto Ariel Betancud,"14,5 horas en total",90,Todos los niveles,"39,99 €","49,99 €"
"Curso Administrador Oracle DBA OCA y OCP 21c + Linux + SQL
Administración de Base de Datos Oracle Certificaciones OCA y OCP + Curso de Linux (Ubunto, Debian, Centos) + Curso SQL",JAP Software,37 horas en total,357,Todos los niveles,"14,99 €","29,99 €"
"EXPERTO en Programación Avanzada con Unity®2022 y C#
Aprende contenido AVANZADO como: C#, Visual Studio, POO, Patrones de Diseño, SOLID, Custom Editor, Git, GitHub, Errores",Pablo Tilotta - +170k students,37 horas en total,357,Todos los niveles,"49,99 €","59,99 €"
"Conferencia: REST VS SOAP
Aprende las diferencias entre los distintos tipos de web services",Fernando Herrera,"11,5 horas en total",122,Experto,"219,99 €",
"Kanban y Agile
Aprende Kanban para el desarrollo en metodologías ágiles",Abel Oj Shicay,1 hora en total,6,Todos los niveles,"24,99 €","29,99 €"
"Bootcamp Backend Master Spring Core - Spring Boot 2023
Aprender Spring el framework empresarial mas usado del mundo","Numpi Cursos, Jorge Alberto Chavez Sarmiento","3,5 horas en total",57,Principiante,"14,99 €","94,99 €"
"Curso de PUG desde cero: El más completo en Español
Aprende PUG JS, el motor de plantillas HTML para Node.js paso a paso con ejercicios. La programación ha llegado a HTML5","Jesús Abraham Martínez Aguilar, Gregory Javier Martínez Aguilar","10,5 horas en total",93,Todos los niveles,"79,99 €","99,99 €"
"Html y css intensivo - camino hacia REACT
Class, sass, ccs3, html5 moderno, Flexbox, Animaciones, Rotaciones 3d, Paginas completas, Transiciones y más!",Manuel Adelmo Oropeza,5 horas en total,48,Todos los niveles,"14,99 €","19,99 €"
"Python, Django y Webpay de Transbank
Python, Mysql, Django, Rest Framework, Django Channels, Webpay de Transbank",César Cancino Zapata,"19,5 horas en total",167,Todos los niveles,"14,99 €","24,99 €"
"Curso de PHP
Aprende PHP a un nivel Básico a intermedio (En el curso hacemos un portafolio web y muchos ejercicios con PHP)",Vladimir Rodríguez,"38,5 horas en total",82,Principiante,"14,99 €","94,99 €"
"Crea una tienda Virtual con WordPress + PayPal + MercadoPago
Crea un sistema profesional completo con productos, inventarios, cuentas de usuarios, emails de respuesta y mucho más!","BD Tech, Camila Bastidas García García","7,5 horas en total",76,Todos los niveles,"24,99 €","29,99 €"
"Blazor y SignalR. Comunica tus aplicaciones en tiempo real
Aprende como comunicar tus aplicaciones en tiempo real con .NET Core, Blazor y SignalR",Francisco Javier Arce Anguiano,1 hora en total,10,Todos los niveles,"24,99 €","29,99 €"
"Curso de Testing Backend con Postman - Api Testing 2022
Aprendé a realizar testing de Backend desde cero utilizando Postman. No se necesitan conocimientos previos.",Apasoft Training,"5,5 horas en total",37,Intermedio,"15,99 €","19,99 €"
"Bootcamp - JavaScript, jQuery completo desde cero a avanzado
Controla JavaScript y jQuery desde cero, con este curso completo. Crea maravillosos proyectos web siguiendo este curso.","KNOWMENT Formación, consultoría y coaching",1 hora en total,23,Intermedio,"15,99 €","19,99 €"
"Maneja DOCKER en 5 días. Mejora como SysAdmin Linux o DevOps
Aprende con este curso lo más importante de Docker en Linux sin perder el tiempo en cosas que no usarás nunca.",Francisco Javier Arce Anguiano,18 horas en total,139,Todos los niveles,"15,99 €","19,99 €"
"Curso de Python - Aprende desde cero
Curso de Python",Pixel Pro Web,6 horas en total,48,Principiante,"19,99 €","24,99 €"
"Sistema de ventas java con codigo de bara POO codigo fuente
punto de venta ferreteria y minimarket en java y mysql",Gustavo Meza,"4,5 horas en total",26,Todos los niveles,"14,99 €","64,99 €"
"Estadística en RStudio (R Programming Language)
R Studio para estudiantes y profesionales",Víctor Ramos,1 hora en total,5,Principiante,"14,99 €","19,99 €"
"Angular: Aprende a crear una landing page profesional
Eleva tus conocimientos del Front-End al siguiente nivel: JSON animado, formularios reactivos, lazy load, bootstrap...",Mauricio Piñango,6 horas en total,37,Principiante,"14,99 €","19,99 €"
"C++ (Intermedio)
Estructura de Datos 1",Víctor Ramos,4 horas en total,63,Intermedio,"14,99 €","19,99 €"
"Space Invaders con Unity2D- Programacion basica en C#
Aprende los principios basicos de desarrollo de videojuegos",Brian De Vita,"4,5 horas en total",10,Intermedio,"14,99 €","54,99 €"
"Zoho Deluge
El poder de la programación de última generación",Francisco Misael Granados Orozco,4 horas en total,23,Principiante,"14,99 €","94,99 €"
"Crear tienda online o ecommerce con MEVN y Mercado pago.
Crea una tienda online con su panel administrador usando MEVN y mercado pago como pasarela.",Wilmer Planchez,3 horas en total,52,Experto,"14,99 €","19,99 €"
"ASP.NET Core 7 y Angular en Kubernetes y Heroku
ASP.NET Core 7 & Angular 14 | Deploy en Heroku | Kubernetes | Docker | SQL Server & MySql | Deploy en Servidores OnCloud",Limbergh Armando Morales Arellano,"26,5 horas en total",179,Principiante,"14,99 €","19,99 €"
"Crea un sistema transaccional con Java y Postgresql (POO)
Desarrolla un Sistema en Java, Postgresql, POO, 3 Capas, Refactorización, DDL, DML- Incluye PROYECTO FINAL",Luis Fernando Ramos,21 horas en total,148,Principiante,"14,99 €","19,99 €"
"Aprende a Programar PLC con Ejemplos Prácticos
Automatización Industrial",Javier Rodriguez,"4,5 horas en total",37,Todos los niveles,"14,99 €","24,99 €"
"Automatización de procesos en ArcPy 10.8
Python con ArcGIS",Víctor Ramos,2 horas en total,15,Todos los niveles,"14,99 €","19,99 €"
"Domina SP PAGE BUILDER 3.x Editando una web educacional
Aprende las bases de este constructor, curso SIEMPRE en actualización","Numpi Cursos, Jorge Alberto Chavez Sarmiento",4 horas en total,24,Intermedio,"14,99 €","94,99 €"
"Sitio web con php y mysql
Aprenda a usar el lenguaje más populares de internet llamado PHP y aplique sus conocimientos de HTML",Sergi Navarro,2 horas en total,31,Principiante,"14,99 €","19,99 €"
"Python. Estructuras de datos y algoritmos en Python
Aprende las estructuras de datos (colas, pilas, listas enlazadas, árboles y grafos) y también los algoritmos en Python",Jorge Ortiz,"3,5 horas en total",43,Todos los niveles,"14,99 €","94,99 €"
"Metodología 12 Factor App
La metodología que permite una construcción resiliente de aplicaciones web modernas",Cursosdesarrolloweb Online,6 horas en total,81,Principiante,"14,99 €","94,99 €"
"Introducción al Testing de Software
Curso introductorio explicando en detalle el rol del tester, las técnicas usadas y ejemplos prácticos!","Codigo 369, Academia Apps, Proyectos Web","2,5 horas en total",14,Principiante,"17,99 €","114,99 €"
"Introducción a la programación en Python
Curso Universitario de Python: teoría y práctica para futuros desarrolladores profesionales.",Francisco Javier Arce Anguiano,"4,5 horas en total",32,Principiante,"24,99 €","29,99 €"
"Tailwind CSS: El curso definitivo
Aprende a trabajar con TailwindCSS en detalle desde sus utilidades básicas hasta su parte más avanzada",Apasoft Training,14 horas en total,42,Principiante,"15,99 €","19,99 €"
